GEO_ID,NAME,year,total_renters_count,GRAPI_under_15_count,GRAPI_15_to_19.9_count,GRAPI_20_to_24.9_count,GRAPI_25_to_29.9_count,GRAPI_30_to_35_count,GRAPI_35_or_greater_count,GRAPI_unknown_count
1400000US06013392300,"Census Tract 3923, Contra Costa County, California",2016,183,33,5,12,8,7,118.0,15.0
1400000US06013990000,"Census Tract 9900, Contra Costa County, California",2016,0,0,0,0,0,0,0.0,0.0
1400000US06013301000,"Census Tract 3010, Contra Costa County, California",2012,58,0,54,0,119,92,,
1400000US06013302005,"Census Tract 3020.05, Contra Costa County, California",2012,35,70,53,39,485,11,,
1400000US06013302006,"Census Tract 3020.06, Contra Costa County, California",2012,24,0,21,27,106,4,,
1400000US06013302007,"Census Tract 3020.07, Contra Costa County, California",2012,50,62,79,35,213,53,,
1400000US06013302008,"Census Tract 3020.08, Contra Costa County, California",2012,0,178,124,17,337,24,,
1400000US06013302009,"Census Tract 3020.09, Contra Costa County, California",2012,0,177,34,112,179,0,,
1400000US06013302010,"Census Tract 3020.10, Contra Costa County, California",2012,0,36,101,21,256,0,,
1400000US06013303102,"Census Tract 3031.02, Contra Costa County, California",2012,55,154,74,67,329,12,,
1400000US06013303103,"Census Tract 3031.03, Contra Costa County, California",2012,122,202,190,80,423,56,,
1400000US06013303201,"Census Tract 3032.01, Contra Costa County, California",2012,167,150,32,55,443,20,,
1400000US06013303202,"Census Tract 3032.02, Contra Costa County, California",2012,0,7,0,121,190,12,,
1400000US06013303203,"Census Tract 3032.03, Contra Costa County, California",2012,30,18,43,19,293,0,,
1400000US06013303204,"Census Tract 3032.04, Contra Costa County, California",2012,0,31,0,66,226,7,,
1400000US06013303205,"Census Tract 3032.05, Contra Costa County, California",2012,40,29,84,35,158,64,,
1400000US06013304001,"Census Tract 3040.01, Contra Costa County, California",2012,24,7,74,0,135,0,,
1400000US06013304002,"Census Tract 3040.02, Contra Costa County, California",2012,30,0,11,0,69,94,,
1400000US06013304003,"Census Tract 3040.03, Contra Costa County, California",2012,0,54,19,36,104,108,,
1400000US06013304004,"Census Tract 3040.04, Contra Costa County, California",2012,16,10,0,21,57,0,,
1400000US06013304005,"Census Tract 3040.05, Contra Costa County, California",2012,33,76,8,56,142,8,,
1400000US06013305000,"Census Tract 3050, Contra Costa County, California",2012,113,210,271,152,821,24,,
1400000US06013306002,"Census Tract 3060.02, Contra Costa County, California",2012,9,12,0,6,110,21,,
1400000US06013306003,"Census Tract 3060.03, Contra Costa County, California",2012,0,66,78,134,407,91,,
1400000US06013306004,"Census Tract 3060.04, Contra Costa County, California",2012,45,140,16,0,355,35,,
1400000US06013307101,"Census Tract 3071.01, Contra Costa County, California",2012,37,24,37,68,205,10,,
1400000US06013307102,"Census Tract 3071.02, Contra Costa County, California",2012,42,87,74,25,534,29,,
1400000US06013307201,"Census Tract 3072.01, Contra Costa County, California",2012,26,58,22,23,368,27,,
1400000US06013307202,"Census Tract 3072.02, Contra Costa County, California",2012,80,58,109,213,535,11,,
1400000US06013307204,"Census Tract 3072.04, Contra Costa County, California",2012,18,5,50,0,296,13,,
1400000US06013307205,"Census Tract 3072.05, Contra Costa County, California",2012,180,95,248,74,500,0,,
1400000US06013308001,"Census Tract 3080.01, Contra Costa County, California",2012,0,60,139,94,445,39,,
1400000US06013308002,"Census Tract 3080.02, Contra Costa County, California",2012,9,0,29,0,103,0,,
1400000US06013309000,"Census Tract 3090, Contra Costa County, California",2012,9,65,13,45,104,0,,
1400000US06013310000,"Census Tract 3100, Contra Costa County, California",2012,39,54,11,76,421,55,,
1400000US06013311000,"Census Tract 3110, Contra Costa County, California",2012,38,96,105,29,369,7,,
1400000US06013312000,"Census Tract 3120, Contra Costa County, California",2012,55,25,51,51,257,28,,
1400000US06013313101,"Census Tract 3131.01, Contra Costa County, California",2012,146,140,145,127,610,93,,
1400000US06013313102,"Census Tract 3131.02, Contra Costa County, California",2012,98,78,20,40,191,5,,
1400000US06013313103,"Census Tract 3131.03, Contra Costa County, California",2012,104,176,124,39,349,30,,
1400000US06013313203,"Census Tract 3132.03, Contra Costa County, California",2012,0,55,22,0,134,0,,
1400000US06013313204,"Census Tract 3132.04, Contra Costa County, California",2012,26,62,39,22,292,12,,
1400000US06013313205,"Census Tract 3132.05, Contra Costa County, California",2012,0,17,12,0,69,0,,
1400000US06013313206,"Census Tract 3132.06, Contra Costa County, California",2012,54,169,64,24,334,103,,
1400000US06013314102,"Census Tract 3141.02, Contra Costa County, California",2012,12,47,63,0,309,7,,
1400000US06013314103,"Census Tract 3141.03, Contra Costa County, California",2012,98,81,71,9,506,37,,
1400000US06013314104,"Census Tract 3141.04, Contra Costa County, California",2012,180,50,60,100,608,137,,
1400000US06013314200,"Census Tract 3142, Contra Costa County, California",2012,47,48,14,11,344,22,,
1400000US06013315000,"Census Tract 3150, Contra Costa County, California",2012,57,0,0,30,149,0,,
1400000US06013316000,"Census Tract 3160, Contra Costa County, California",2012,22,54,55,28,98,61,,
1400000US06013317000,"Census Tract 3170, Contra Costa County, California",2012,21,65,54,21,300,0,,
1400000US06013318000,"Census Tract 3180, Contra Costa County, California",2012,62,124,80,63,369,0,,
1400000US06013319000,"Census Tract 3190, Contra Costa County, California",2012,133,234,102,77,750,24,,
1400000US06013320001,"Census Tract 3200.01, Contra Costa County, California",2012,33,59,81,66,203,10,,
1400000US06013320003,"Census Tract 3200.03, Contra Costa County, California",2012,20,35,14,21,0,0,,
1400000US06013320004,"Census Tract 3200.04, Contra Costa County, California",2012,47,141,193,74,313,29,,
1400000US06013321101,"Census Tract 3211.01, Contra Costa County, California",2012,59,80,100,46,166,45,,
1400000US06013321102,"Census Tract 3211.02, Contra Costa County, California",2012,22,91,86,14,183,0,,
1400000US06013321103,"Census Tract 3211.03, Contra Costa County, California",2012,81,89,26,69,113,0,,
1400000US06013321200,"Census Tract 3212, Contra Costa County, California",2012,71,160,100,77,534,190,,
1400000US06013322000,"Census Tract 3220, Contra Costa County, California",2012,152,69,136,86,219,68,,
1400000US06013323000,"Census Tract 3230, Contra Costa County, California",2012,33,49,30,45,163,12,,
1400000US06013324001,"Census Tract 3240.01, Contra Costa County, California",2012,258,331,169,270,1010,0,,
1400000US06013324002,"Census Tract 3240.02, Contra Costa County, California",2012,29,386,297,153,741,68,,
1400000US06013325000,"Census Tract 3250, Contra Costa County, California",2012,79,0,119,35,228,27,,
1400000US06013326000,"Census Tract 3260, Contra Costa County, California",2012,16,50,21,17,174,15,,
1400000US06013327000,"Census Tract 3270, Contra Costa County, California",2012,161,92,83,117,216,30,,
1400000US06013328000,"Census Tract 3280, Contra Costa County, California",2012,45,130,228,89,611,100,,
1400000US06013329000,"Census Tract 3290, Contra Costa County, California",2012,185,126,33,42,465,26,,
1400000US06013330000,"Census Tract 3300, Contra Costa County, California",2012,8,70,169,20,217,90,,
1400000US06013331000,"Census Tract 3310, Contra Costa County, California",2012,269,98,138,73,528,47,,
1400000US06013332000,"Census Tract 3320, Contra Costa County, California",2012,98,43,98,196,279,14,,
1400000US06013333101,"Census Tract 3331.01, Contra Costa County, California",2012,63,14,35,74,228,0,,
1400000US06013333102,"Census Tract 3331.02, Contra Costa County, California",2012,87,82,16,26,102,0,,
1400000US06013333200,"Census Tract 3332, Contra Costa County, California",2012,37,43,0,48,374,49,,
1400000US06013334001,"Census Tract 3340.01, Contra Costa County, California",2012,59,96,92,55,383,8,,
1400000US06013334004,"Census Tract 3340.04, Contra Costa County, California",2012,152,189,108,142,618,51,,
1400000US06013334006,"Census Tract 3340.06, Contra Costa County, California",2012,25,41,31,14,116,16,,
1400000US06013334200,"Census Tract 3342, Contra Costa County, California",2012,14,117,137,32,414,0,,
1400000US06013335000,"Census Tract 3350, Contra Costa County, California",2012,27,23,67,16,180,8,,
1400000US06013336101,"Census Tract 3361.01, Contra Costa County, California",2012,109,103,137,175,637,11,,
1400000US06013336102,"Census Tract 3361.02, Contra Costa County, California",2012,381,177,192,235,937,27,,
1400000US06013336201,"Census Tract 3362.01, Contra Costa County, California",2012,35,75,42,14,134,13,,
1400000US06013336202,"Census Tract 3362.02, Contra Costa County, California",2012,51,163,228,73,775,9,,
1400000US06013337100,"Census Tract 3371, Contra Costa County, California",2012,39,17,26,9,108,25,,
1400000US06013337200,"Census Tract 3372, Contra Costa County, California",2012,124,73,47,99,423,26,,
1400000US06013337300,"Census Tract 3373, Contra Costa County, California",2012,74,75,67,53,63,15,,
1400000US06013338101,"Census Tract 3381.01, Contra Costa County, California",2012,91,41,13,0,435,23,,
1400000US06013338102,"Census Tract 3381.02, Contra Costa County, California",2012,13,32,47,10,44,0,,
1400000US06013338201,"Census Tract 3382.01, Contra Costa County, California",2012,21,49,14,0,22,0,,
1400000US06013338203,"Census Tract 3382.03, Contra Costa County, California",2012,206,284,325,69,327,14,,
1400000US06013338204,"Census Tract 3382.04, Contra Costa County, California",2012,93,267,32,66,82,39,,
1400000US06013338301,"Census Tract 3383.01, Contra Costa County, California",2012,0,0,12,0,16,0,,
1400000US06013338302,"Census Tract 3383.02, Contra Costa County, California",2012,16,14,19,0,138,0,,
1400000US06013339001,"Census Tract 3390.01, Contra Costa County, California",2012,305,204,229,91,764,0,,
1400000US06013339002,"Census Tract 3390.02, Contra Costa County, California",2012,441,259,140,186,774,10,,
1400000US06013340001,"Census Tract 3400.01, Contra Costa County, California",2012,62,132,144,130,489,12,,
1400000US06013340002,"Census Tract 3400.02, Contra Costa County, California",2012,130,38,94,26,214,61,,
1400000US06013341000,"Census Tract 3410, Contra Costa County, California",2012,113,142,38,101,196,0,,
1400000US06013343001,"Census Tract 3430.01, Contra Costa County, California",2012,210,165,137,43,322,78,,
1400000US06013343002,"Census Tract 3430.02, Contra Costa County, California",2012,83,31,65,108,186,0,,
1400000US06013343003,"Census Tract 3430.03, Contra Costa County, California",2012,10,42,0,40,76,0,,
1400000US06013345101,"Census Tract 3451.01, Contra Costa County, California",2012,88,108,75,46,145,16,,
1400000US06013345102,"Census Tract 3451.02, Contra Costa County, California",2012,70,42,11,0,83,0,,
1400000US06013345103,"Census Tract 3451.03, Contra Costa County, California",2012,57,25,63,22,267,0,,
1400000US06013345105,"Census Tract 3451.05, Contra Costa County, California",2012,100,31,100,56,192,44,,
1400000US06013345108,"Census Tract 3451.08, Contra Costa County, California",2012,123,96,15,116,149,53,,
1400000US06013345111,"Census Tract 3451.11, Contra Costa County, California",2012,184,164,108,19,212,14,,
1400000US06013345112,"Census Tract 3451.12, Contra Costa County, California",2012,36,189,125,292,299,55,,
1400000US06013345113,"Census Tract 3451.13, Contra Costa County, California",2012,14,18,0,0,60,16,,
1400000US06013345114,"Census Tract 3451.14, Contra Costa County, California",2012,52,26,59,21,30,0,,
1400000US06013345115,"Census Tract 3451.15, Contra Costa County, California",2012,12,0,27,49,107,7,,
1400000US06013345116,"Census Tract 3451.16, Contra Costa County, California",2012,46,39,0,0,51,0,,
1400000US06013345202,"Census Tract 3452.02, Contra Costa County, California",2012,318,221,136,127,391,98,,
1400000US06013345203,"Census Tract 3452.03, Contra Costa County, California",2012,132,149,33,111,161,53,,
1400000US06013345204,"Census Tract 3452.04, Contra Costa County, California",2012,20,0,13,0,41,0,,
1400000US06013346101,"Census Tract 3461.01, Contra Costa County, California",2012,0,18,0,0,32,0,,
1400000US06013346102,"Census Tract 3461.02, Contra Costa County, California",2012,16,0,0,0,53,25,,
1400000US06013346201,"Census Tract 3462.01, Contra Costa County, California",2012,26,67,0,11,246,34,,
1400000US06013346203,"Census Tract 3462.03, Contra Costa County, California",2012,31,0,0,0,61,9,,
1400000US06013346204,"Census Tract 3462.04, Contra Costa County, California",2012,33,18,14,0,135,57,,
1400000US06013347000,"Census Tract 3470, Contra Costa County, California",2012,0,12,45,40,154,0,,
1400000US06013348000,"Census Tract 3480, Contra Costa County, California",2012,15,18,21,0,75,0,,
1400000US06013349000,"Census Tract 3490, Contra Costa County, California",2012,117,103,122,39,284,26,,
1400000US06013350000,"Census Tract 3500, Contra Costa County, California",2012,180,250,133,61,354,0,,
1400000US06013351101,"Census Tract 3511.01, Contra Costa County, California",2012,0,16,0,0,93,7,,
1400000US06013351102,"Census Tract 3511.02, Contra Costa County, California",2012,0,29,64,0,213,78,,
1400000US06013351103,"Census Tract 3511.03, Contra Costa County, California",2012,0,0,0,0,24,23,,
1400000US06013351200,"Census Tract 3512, Contra Costa County, California",2012,52,15,19,33,13,10,,
1400000US06013352101,"Census Tract 3521.01, Contra Costa County, California",2012,0,17,0,0,37,0,,
1400000US06013352102,"Census Tract 3521.02, Contra Costa County, California",2012,14,39,18,0,10,0,,
1400000US06013352201,"Census Tract 3522.01, Contra Costa County, California",2012,55,84,11,38,308,8,,
1400000US06013352202,"Census Tract 3522.02, Contra Costa County, California",2012,26,15,36,36,64,21,,
1400000US06013353001,"Census Tract 3530.01, Contra Costa County, California",2012,0,15,6,0,38,21,,
1400000US06013353002,"Census Tract 3530.02, Contra Costa County, California",2012,24,0,10,0,20,0,,
1400000US06013354001,"Census Tract 3540.01, Contra Costa County, California",2012,10,0,17,0,0,0,,
1400000US06013354002,"Census Tract 3540.02, Contra Costa County, California",2012,26,14,15,0,157,50,,
1400000US06013355107,"Census Tract 3551.07, Contra Costa County, California",2012,47,0,0,0,25,0,,
1400000US06013355108,"Census Tract 3551.08, Contra Costa County, California",2012,99,25,28,126,496,27,,
1400000US06013355109,"Census Tract 3551.09, Contra Costa County, California",2012,29,22,0,0,96,24,,
1400000US06013355110,"Census Tract 3551.10, Contra Costa County, California",2012,35,30,49,36,134,30,,
1400000US06013355111,"Census Tract 3551.11, Contra Costa County, California",2012,57,83,47,0,188,70,,
1400000US06013355112,"Census Tract 3551.12, Contra Costa County, California",2012,15,15,35,13,12,0,,
1400000US06013355113,"Census Tract 3551.13, Contra Costa County, California",2012,0,61,61,0,37,0,,
1400000US06013355114,"Census Tract 3551.14, Contra Costa County, California",2012,114,32,50,69,218,0,,
1400000US06013355115,"Census Tract 3551.15, Contra Costa County, California",2012,136,153,76,119,537,13,,
1400000US06013355116,"Census Tract 3551.16, Contra Costa County, California",2012,17,23,18,0,12,0,,
1400000US06013355117,"Census Tract 3551.17, Contra Costa County, California",2012,0,32,0,0,116,0,,
1400000US06013355200,"Census Tract 3552, Contra Costa County, California",2012,64,78,125,43,415,21,,
1400000US06013355301,"Census Tract 3553.01, Contra Costa County, California",2012,70,30,132,30,130,28,,
1400000US06013355302,"Census Tract 3553.02, Contra Costa County, California",2012,12,0,0,0,9,0,,
1400000US06013355304,"Census Tract 3553.04, Contra Costa County, California",2012,94,20,42,30,204,86,,
1400000US06013355306,"Census Tract 3553.06, Contra Costa County, California",2012,48,0,0,20,71,9,,
1400000US06013356001,"Census Tract 3560.01, Contra Costa County, California",2012,12,20,0,8,146,13,,
1400000US06013356002,"Census Tract 3560.02, Contra Costa County, California",2012,54,0,45,48,204,36,,
1400000US06013357000,"Census Tract 3570, Contra Costa County, California",2012,94,98,44,0,135,0,,
1400000US06013358000,"Census Tract 3580, Contra Costa County, California",2012,52,166,104,69,408,54,,
1400000US06013359102,"Census Tract 3591.02, Contra Costa County, California",2012,30,44,105,32,343,15,,
1400000US06013359103,"Census Tract 3591.03, Contra Costa County, California",2012,20,58,150,59,248,57,,
1400000US06013359104,"Census Tract 3591.04, Contra Costa County, California",2012,59,0,32,11,91,3,,
1400000US06013359105,"Census Tract 3591.05, Contra Costa County, California",2012,0,15,43,32,136,12,,
1400000US06013359202,"Census Tract 3592.02, Contra Costa County, California",2012,0,14,28,33,95,21,,
1400000US06013359203,"Census Tract 3592.03, Contra Costa County, California",2012,24,10,53,81,332,34,,
1400000US06013359204,"Census Tract 3592.04, Contra Costa County, California",2012,17,13,27,32,127,0,,
1400000US06013360101,"Census Tract 3601.01, Contra Costa County, California",2012,27,112,54,12,73,10,,
1400000US06013360102,"Census Tract 3601.02, Contra Costa County, California",2012,0,11,0,0,43,63,,
1400000US06013360200,"Census Tract 3602, Contra Costa County, California",2012,45,139,153,21,276,0,,
1400000US06013361000,"Census Tract 3610, Contra Costa County, California",2012,101,89,119,72,143,43,,
1400000US06013362000,"Census Tract 3620, Contra Costa County, California",2012,13,12,31,9,32,25,,
1400000US06013363000,"Census Tract 3630, Contra Costa County, California",2012,88,81,183,145,373,68,,
1400000US06013364002,"Census Tract 3640.02, Contra Costa County, California",2012,20,4,26,22,323,19,,
1400000US06013365002,"Census Tract 3650.02, Contra Costa County, California",2012,39,76,93,66,451,69,,
1400000US06013365003,"Census Tract 3650.03, Contra Costa County, California",2012,378,128,211,152,625,94,,
1400000US06013366001,"Census Tract 3660.01, Contra Costa County, California",2012,28,69,0,5,217,27,,
1400000US06013366002,"Census Tract 3660.02, Contra Costa County, California",2012,109,113,70,95,492,48,,
1400000US06013367100,"Census Tract 3671, Contra Costa County, California",2012,79,125,51,172,443,33,,
1400000US06013367200,"Census Tract 3672, Contra Costa County, California",2012,4,104,99,116,297,0,,
1400000US06013368001,"Census Tract 3680.01, Contra Costa County, California",2012,57,54,33,39,382,6,,
1400000US06013368002,"Census Tract 3680.02, Contra Costa County, California",2012,5,130,42,50,258,0,,
1400000US06013369001,"Census Tract 3690.01, Contra Costa County, California",2012,109,127,169,150,901,39,,
1400000US06013369002,"Census Tract 3690.02, Contra Costa County, California",2012,25,70,27,0,173,44,,
1400000US06013370000,"Census Tract 3700, Contra Costa County, California",2012,30,0,114,0,76,30,,
1400000US06013371000,"Census Tract 3710, Contra Costa County, California",2012,59,82,89,61,365,10,,
1400000US06013372000,"Census Tract 3720, Contra Costa County, California",2012,135,46,57,44,452,31,,
1400000US06013373000,"Census Tract 3730, Contra Costa County, California",2012,22,37,83,99,254,28,,
1400000US06013374000,"Census Tract 3740, Contra Costa County, California",2012,28,100,101,75,502,39,,
1400000US06013375000,"Census Tract 3750, Contra Costa County, California",2012,56,45,0,84,400,0,,
1400000US06013376000,"Census Tract 3760, Contra Costa County, California",2012,87,67,242,160,506,57,,
1400000US06013377000,"Census Tract 3770, Contra Costa County, California",2012,87,140,299,41,622,74,,
1400000US06013378000,"Census Tract 3780, Contra Costa County, California",2012,54,100,77,100,238,32,,
1400000US06013379000,"Census Tract 3790, Contra Costa County, California",2012,122,106,88,120,554,57,,
1400000US06013380000,"Census Tract 3800, Contra Costa County, California",2012,68,246,335,69,508,53,,
1400000US06013381000,"Census Tract 3810, Contra Costa County, California",2012,22,154,108,85,528,10,,
1400000US06013382000,"Census Tract 3820, Contra Costa County, California",2012,116,173,148,228,749,121,,
1400000US06013383000,"Census Tract 3830, Contra Costa County, California",2012,45,50,102,107,451,15,,
1400000US06013384000,"Census Tract 3840, Contra Costa County, California",2012,24,38,18,42,45,0,,
1400000US06013385100,"Census Tract 3851, Contra Costa County, California",2012,15,0,6,0,41,17,,
1400000US06013385200,"Census Tract 3852, Contra Costa County, California",2012,5,6,0,0,0,0,,
1400000US06013386000,"Census Tract 3860, Contra Costa County, California",2012,85,99,146,87,459,29,,
1400000US06013387000,"Census Tract 3870, Contra Costa County, California",2012,58,59,70,43,218,33,,
1400000US06013388000,"Census Tract 3880, Contra Costa County, California",2012,123,54,43,79,250,31,,
1400000US06013389100,"Census Tract 3891, Contra Costa County, California",2012,38,95,80,61,189,37,,
1400000US06013389200,"Census Tract 3892, Contra Costa County, California",2012,68,59,105,53,305,24,,
1400000US06013390100,"Census Tract 3901, Contra Costa County, California",2012,34,22,2,48,38,5,,
1400000US06013390200,"Census Tract 3902, Contra Costa County, California",2012,20,16,23,23,26,0,,
1400000US06013391000,"Census Tract 3910, Contra Costa County, California",2012,23,26,0,24,54,0,,
1400000US06013392000,"Census Tract 3920, Contra Costa County, California",2012,19,16,65,0,35,0,,
1400000US06013392200,"Census Tract 3922, Contra Costa County, California",2012,100,75,241,163,287,45,,
1400000US06013392300,"Census Tract 3923, Contra Costa County, California",2012,0,32,42,0,65,5,,
1400000US06013990000,"Census Tract 9900, Contra Costa County, California",2012,0,0,0,0,0,0,,
1400000US06013301000,"Census Tract 3010, Contra Costa County, California",2015,263,16,78,8,43,0,118.0,76.0
1400000US06013302005,"Census Tract 3020.05, Contra Costa County, California",2015,872,35,74,84,144,49,486.0,0.0
1400000US06013302006,"Census Tract 3020.06, Contra Costa County, California",2015,182,9,17,17,39,11,89.0,37.0
1400000US06013302007,"Census Tract 3020.07, Contra Costa County, California",2015,394,9,10,55,92,45,183.0,62.0
1400000US06013302008,"Census Tract 3020.08, Contra Costa County, California",2015,725,81,125,105,68,55,291.0,46.0
1400000US06013302009,"Census Tract 3020.09, Contra Costa County, California",2015,849,111,105,101,123,38,371.0,14.0
1400000US06013302010,"Census Tract 3020.10, Contra Costa County, California",2015,348,0,74,28,68,0,178.0,0.0
1400000US06013303102,"Census Tract 3031.02, Contra Costa County, California",2015,601,28,104,144,12,74,239.0,30.0
1400000US06013303103,"Census Tract 3031.03, Contra Costa County, California",2015,1326,145,214,95,135,225,512.0,53.0
1400000US06013303201,"Census Tract 3032.01, Contra Costa County, California",2015,1026,49,72,136,74,217,478.0,83.0
1400000US06013303202,"Census Tract 3032.02, Contra Costa County, California",2015,551,16,76,0,118,48,293.0,0.0
1400000US06013303203,"Census Tract 3032.03, Contra Costa County, California",2015,567,0,73,123,17,19,335.0,0.0
1400000US06013303204,"Census Tract 3032.04, Contra Costa County, California",2015,498,41,15,48,3,117,274.0,15.0
1400000US06013303205,"Census Tract 3032.05, Contra Costa County, California",2015,360,0,108,23,66,50,113.0,17.0
1400000US06013304001,"Census Tract 3040.01, Contra Costa County, California",2015,362,22,54,60,33,13,180.0,0.0
1400000US06013304002,"Census Tract 3040.02, Contra Costa County, California",2015,138,15,24,5,30,14,50.0,95.0
1400000US06013304003,"Census Tract 3040.03, Contra Costa County, California",2015,376,107,0,50,54,65,100.0,124.0
1400000US06013304004,"Census Tract 3040.04, Contra Costa County, California",2015,203,12,48,59,12,10,62.0,20.0
1400000US06013304005,"Census Tract 3040.05, Contra Costa County, California",2015,491,90,44,64,93,73,127.0,35.0
1400000US06013305000,"Census Tract 3050, Contra Costa County, California",2015,1779,104,139,273,233,148,882.0,16.0
1400000US06013306002,"Census Tract 3060.02, Contra Costa County, California",2015,145,33,6,49,6,24,27.0,57.0
1400000US06013306003,"Census Tract 3060.03, Contra Costa County, California",2015,731,81,36,40,119,16,439.0,32.0
1400000US06013306004,"Census Tract 3060.04, Contra Costa County, California",2015,579,34,21,97,51,20,356.0,23.0
1400000US06013307101,"Census Tract 3071.01, Contra Costa County, California",2015,421,10,64,8,36,105,198.0,29.0
1400000US06013307102,"Census Tract 3071.02, Contra Costa County, California",2015,908,34,39,53,38,80,664.0,20.0
1400000US06013307201,"Census Tract 3072.01, Contra Costa County, California",2015,581,95,48,25,42,0,371.0,53.0
1400000US06013307202,"Census Tract 3072.02, Contra Costa County, California",2015,1260,45,152,121,162,44,736.0,4.0
1400000US06013307204,"Census Tract 3072.04, Contra Costa County, California",2015,300,16,38,44,41,21,140.0,0.0
1400000US06013307205,"Census Tract 3072.05, Contra Costa County, California",2015,1305,51,46,175,171,171,691.0,17.0
1400000US06013308001,"Census Tract 3080.01, Contra Costa County, California",2015,861,13,86,19,179,155,409.0,38.0
1400000US06013308002,"Census Tract 3080.02, Contra Costa County, California",2015,304,16,8,10,91,0,179.0,0.0
1400000US06013309000,"Census Tract 3090, Contra Costa County, California",2015,471,20,62,45,41,34,269.0,8.0
1400000US06013310000,"Census Tract 3100, Contra Costa County, California",2015,862,34,54,99,149,139,387.0,33.0
1400000US06013311000,"Census Tract 3110, Contra Costa County, California",2015,639,65,42,12,46,57,417.0,39.0
1400000US06013312000,"Census Tract 3120, Contra Costa County, California",2015,420,51,59,20,61,31,198.0,70.0
1400000US06013313101,"Census Tract 3131.01, Contra Costa County, California",2015,1411,134,198,194,117,92,676.0,45.0
1400000US06013313102,"Census Tract 3131.02, Contra Costa County, California",2015,497,61,48,69,24,50,245.0,8.0
1400000US06013313103,"Census Tract 3131.03, Contra Costa County, California",2015,835,15,135,218,68,90,309.0,56.0
1400000US06013313203,"Census Tract 3132.03, Contra Costa County, California",2015,233,5,22,64,43,19,80.0,6.0
1400000US06013313204,"Census Tract 3132.04, Contra Costa County, California",2015,754,82,49,54,31,0,538.0,17.0
1400000US06013313205,"Census Tract 3132.05, Contra Costa County, California",2015,86,0,32,0,6,0,48.0,0.0
1400000US06013313206,"Census Tract 3132.06, Contra Costa County, California",2015,667,57,29,92,67,56,366.0,88.0
1400000US06013314102,"Census Tract 3141.02, Contra Costa County, California",2015,449,16,31,57,33,0,312.0,8.0
1400000US06013314103,"Census Tract 3141.03, Contra Costa County, California",2015,988,33,67,107,72,61,648.0,64.0
1400000US06013314104,"Census Tract 3141.04, Contra Costa County, California",2015,1209,86,44,124,124,107,724.0,89.0
1400000US06013314200,"Census Tract 3142, Contra Costa County, California",2015,595,39,50,33,61,26,386.0,32.0
1400000US06013315000,"Census Tract 3150, Contra Costa County, California",2015,293,11,16,47,0,31,188.0,0.0
1400000US06013316000,"Census Tract 3160, Contra Costa County, California",2015,358,48,55,54,13,45,143.0,7.0
1400000US06013317000,"Census Tract 3170, Contra Costa County, California",2015,655,152,16,41,138,30,278.0,43.0
1400000US06013318000,"Census Tract 3180, Contra Costa County, California",2015,674,48,70,121,75,58,302.0,28.0
1400000US06013319000,"Census Tract 3190, Contra Costa County, California",2015,1411,59,150,258,190,53,701.0,33.0
1400000US06013320001,"Census Tract 3200.01, Contra Costa County, California",2015,421,17,9,108,63,87,137.0,22.0
1400000US06013320003,"Census Tract 3200.03, Contra Costa County, California",2015,148,7,24,46,0,23,48.0,0.0
1400000US06013320004,"Census Tract 3200.04, Contra Costa County, California",2015,780,76,67,155,94,50,338.0,55.0
1400000US06013321101,"Census Tract 3211.01, Contra Costa County, California",2015,864,43,81,192,101,112,335.0,12.0
1400000US06013321102,"Census Tract 3211.02, Contra Costa County, California",2015,342,19,44,74,62,35,108.0,0.0
1400000US06013321103,"Census Tract 3211.03, Contra Costa County, California",2015,253,15,27,75,24,58,54.0,0.0
1400000US06013321200,"Census Tract 3212, Contra Costa County, California",2015,1163,92,110,135,134,112,580.0,180.0
1400000US06013322000,"Census Tract 3220, Contra Costa County, California",2015,666,49,77,85,26,56,373.0,105.0
1400000US06013323000,"Census Tract 3230, Contra Costa County, California",2015,392,69,22,91,29,23,158.0,9.0
1400000US06013324001,"Census Tract 3240.01, Contra Costa County, California",2015,2508,341,342,472,208,225,920.0,20.0
1400000US06013324002,"Census Tract 3240.02, Contra Costa County, California",2015,1488,84,58,306,382,191,467.0,16.0
1400000US06013325000,"Census Tract 3250, Contra Costa County, California",2015,710,87,33,23,144,107,316.0,40.0
1400000US06013326000,"Census Tract 3260, Contra Costa County, California",2015,330,19,8,43,35,58,167.0,18.0
1400000US06013327000,"Census Tract 3270, Contra Costa County, California",2015,909,73,83,105,83,250,315.0,38.0
1400000US06013328000,"Census Tract 3280, Contra Costa County, California",2015,1228,93,97,122,140,73,703.0,125.0
1400000US06013329000,"Census Tract 3290, Contra Costa County, California",2015,591,71,89,15,0,57,359.0,13.0
1400000US06013330000,"Census Tract 3300, Contra Costa County, California",2015,539,33,21,73,104,62,246.0,55.0
1400000US06013331000,"Census Tract 3310, Contra Costa County, California",2015,1036,0,174,175,97,51,539.0,39.0
1400000US06013332000,"Census Tract 3320, Contra Costa County, California",2015,653,52,137,82,57,123,202.0,17.0
1400000US06013333101,"Census Tract 3331.01, Contra Costa County, California",2015,441,54,71,34,29,18,235.0,7.0
1400000US06013333102,"Census Tract 3331.02, Contra Costa County, California",2015,347,55,33,103,36,31,89.0,12.0
1400000US06013333200,"Census Tract 3332, Contra Costa County, California",2015,608,19,100,25,16,86,362.0,80.0
